,focal,partner,reaction,class,flux
1780,1334,997,EX_no3_e,provided,2.6394958359707287e-06
1781,1334,997,EX_no_e,received,2.6334631898400352e-06
1782,1334,997,EX_o2_e,co-consumed,3.9999987198027647
1783,1334,997,EX_ocdca_e,provided,1.9377586101001696e-06
1784,1334,997,EX_orn__D_e,co-consumed,2.3811659320155387e-06
1785,1334,997,EX_orn_e,co-consumed,0.03635530050723059
1786,1334,997,EX_pheme_e,provided,1.8447716493991129e-06
1787,1334,997,EX_pi_e,received,7.919351652804e-06
1788,1334,997,EX_pro__L_e,co-consumed,4.1612912470879995e-06
1789,1334,997,EX_pyovd_kt_e,co-consumed,0.14715178131286644
1790,1334,997,EX_ser__L_e,co-consumed,0.10823589371408543
1791,1334,997,EX_so4_e,co-consumed,0.000714846861850648
1792,1334,997,EX_sucr_e,co-consumed,1.1734115608902361e-06
1793,1334,997,EX_tyr__L_e,co-consumed,0.022745461235219366
1794,1334,997,EX_ura_e,received,6.6089514687280006e-06
1795,1334,997,EX_val__L_e,co-consumed,1.5507085065542625e-06
1796,1334,997,EX_xyl__D_e,co-consumed,2.3448188799274354e-06
1797,1334,997,EX_zn2_e,co-consumed,5.615344710858e-05
1798,1334,1114,EX_5dglcn_e,co-consumed,2.6123278871484358e-06
1799,1334,1114,EX_abt__L_e,provided,3.9985868183653754
1800,1334,1114,EX_arab__L_e,received,3.9986052806562835
1801,1334,1114,EX_arg__L_e,co-consumed,0.04299294304740219
1802,1334,1114,EX_asp__L_e,co-consumed,5.153177396368e-06
1803,1334,1114,EX_bz_e,co-consumed,1.4709176320956e-05
1804,1334,1114,EX_ca2_e,co-consumed,0.000756465732702188
1805,1334,1114,EX_cl_e,co-consumed,0.0007564657405495839
1806,1334,1114,EX_co_e,provided,2.5099574125976e-05
1807,1334,1114,EX_cobalt2_e,co-consumed,1.4533442000968001e-05
1808,1334,1114,EX_cu2_e,co-consumed,9.486222216272801e-05
1809,1334,1114,EX_cyan_e,co-consumed,1.3599168279374019e-06
1810,1334,1114,EX_dmso2_e,co-consumed,1.2148589480656668e-06
1811,1334,1114,EX_fe2_e,co-consumed,0.0009706731015894721
1812,1334,1114,EX_fe3_e,co-consumed,0.6479452687731128
1813,1334,1114,EX_fe3dcit_e,co-consumed,1.0493976268697998e-06
1814,1334,1114,EX_fru_e,co-consumed,1.7500728593257107e-06
1815,1334,1114,EX_galct__D_e,co-consumed,1.2862370550692504e-06
1816,1334,1114,EX_glu__L_e,co-consumed,1.299625964069906e-06
1817,1334,1114,EX_gly_asn__L_e,co-consumed,0.0350333800664241
1818,1334,1114,EX_glyald_e,co-consumed,3.580386530445859
1819,1334,1114,EX_glyb_e,received,1.8508379312864864e-06
1820,1334,1114,EX_glygln_e,co-consumed,9.928382851668e-06
1821,1334,1114,EX_gsn_e,co-consumed,8.583442920324e-06
1822,1334,1114,EX_h2o_e,received,3.9999926899274314
1823,1334,1114,EX_h2s_e,co-consumed,0.025323340024847842
1824,1334,1114,EX_h_e,received,0.2310456316297568
1825,1334,1114,EX_ile__L_e,co-consumed,0.04518995764742919
1826,1334,1114,EX_k_e,co-consumed,0.028368261444951994
1827,1334,1114,EX_leu__L_e,co-consumed,0.06703764803111857
1828,1334,1114,EX_lys__L_e,provided,0.051324845494685654
1829,1334,1114,EX_malt_e,co-consumed,0.12687718610906978
1830,1334,1114,EX_met_L_ala__L_e,provided,1.102632839113328e-06
1831,1334,1114,EX_met__L_e,provided,1.074077093378932e-06
1832,1334,1114,EX_mg2_e,co-consumed,0.00126077623463898
1833,1334,1114,EX_mn2_e,co-consumed,0.000100426084226696
1834,1334,1114,EX_no2_e,co-consumed,3.917665917995416e-06
1835,1334,1114,EX_o2_e,co-consumed,3.9999788265179608
1836,1334,1114,EX_orn_e,co-consumed,0.03209409929785515
1837,1334,1114,EX_peamn_e,co-consumed,1.8412260934908e-06
1838,1334,1114,EX_phe__L_e,provided,1.0759383589434293e-06
1839,1334,1114,EX_pro__L_e,co-consumed,1.8088392271896e-05
1840,1334,1114,EX_pyovd_kt_e,co-consumed,0.1469631492233025
1841,1334,1114,EX_raffin_e,co-consumed,1.3962488459046129e-06
1842,1334,1114,EX_skm_e,co-consumed,2.2011069205485344e-06
1843,1334,1114,EX_so4_e,co-consumed,0.00062582310770844
1844,1334,1114,EX_stfrnA_e,co-consumed,0.24992960909042974
1845,1334,1114,EX_stfrnB_e,co-consumed,0.24992259267328876
1846,1334,1114,EX_sucr_e,co-consumed,1.1734115608902361e-06
1847,1334,1114,EX_thr__L_e,co-consumed,1.2967153376714422e-06
1848,1334,1114,EX_tyr__L_e,co-consumed,0.020041571860434794
1849,1334,1114,EX_val__L_e,co-consumed,1.5507085065542625e-06
1850,1334,1114,EX_xyl__D_e,co-consumed,2.3302925675189324e-06
1851,1334,1114,EX_zn2_e,co-consumed,4.9559037223304e-05
1852,1334,1362,EX_3amp_e,provided,1.0536797441352887e-06
1853,1334,1362,EX_3cmp_e,co-consumed,2.320312436531191e-06
1854,1334,1362,EX_4abut_e,co-consumed,3.5196622819906493
1855,1334,1362,EX_4hbz_e,co-consumed,2.157999806064459e-06
1856,1334,1362,EX_5dglcn_e,received,1.0232320842629151e-06
1857,1334,1362,EX_ala__D_e,co-consumed,2.3272097817775057e-06
1858,1334,1362,EX_ala__L_e,co-consumed,6.728362473716e-06
1859,1334,1362,EX_arg__L_e,co-consumed,0.048709142823790734
1860,1334,1362,EX_asp__L_e,co-consumed,2.7162224888604e-05
1861,1334,1362,EX_bz_e,received,1.7865418469408e-05
1862,1334,1362,EX_ca2_e,co-consumed,0.000857122246351788
1863,1334,1362,EX_cl_e,co-consumed,0.0008571222443617121
1864,1334,1362,EX_cobalt2_e,co-consumed,1.6467286542104e-05
1865,1334,1362,EX_crn_e,co-consumed,1.402545511396125e-06
1866,1334,1362,EX_cu2_e,co-consumed,0.00011675306158352
1867,1334,1362,EX_fe2_e,co-consumed,0.0011111060504659161
1868,1334,1362,EX_fe3_e,co-consumed,0.18590932540336705
1869,1334,1362,EX_fru_e,co-consumed,3.5201546298192365e-06
1870,1334,1362,EX_glcn_e,received,1.3294376306074317e-06
1871,1334,1362,EX_glu__L_e,received,3.5222703470382317
1872,1334,1362,EX_glucan6_e,provided,1.1361141147958785e-06
1873,1334,1362,EX_glutar_e,co-consumed,1.2241582159319698e-06
1874,1334,1362,EX_gly_asn__L_e,co-consumed,0.03969482547147877
1875,1334,1362,EX_glyald_e,received,3.9999482288265154
1876,1334,1362,EX_glyb_e,received,5.074076965744e-06
1877,1334,1362,EX_glyc_e,provided,3.999941499105413
1878,1334,1362,EX_gthrd_e,co-consumed,0.0026118013646886117
1879,1334,1362,EX_gua_e,co-consumed,6.191244381812e-06
1880,1334,1362,EX_h2o_e,received,3.9999926899274314
1881,1334,1362,EX_h2s_e,received,0.025323340024847842
1882,1334,1362,EX_h_e,co-consumed,2.925762879873482
1883,1334,1362,EX_hxan_e,co-consumed,2.1160939844512e-05
1884,1334,1362,EX_k_e,co-consumed,0.03214299062013391
1885,1334,1362,EX_leu__L_e,co-consumed,0.07596593789274272
1886,1334,1362,EX_mal__L_e,co-consumed,1.787433760065127e-06
1887,1334,1362,EX_malt_e,co-consumed,2.0735458453023432e-06
1888,1334,1362,EX_meoh_e,provided,7.994129367716e-06
1889,1334,1362,EX_mg2_e,co-consumed,0.001428537112520644
1890,1334,1362,EX_mn2_e,co-consumed,0.000113788950005952
1891,1334,1362,EX_nh4_e,provided,0.047035214540618514
1892,1334,1362,EX_no2_e,co-consumed,0.2952685760992795
1893,1334,1362,EX_o2_e,co-consumed,3.9999987198027647
1894,1334,1362,EX_oxa_e,provided,1.03913379559617e-06
1895,1334,1362,EX_pheme_e,provided,1.8447716493991129e-06
1896,1334,1362,EX_pi_e,co-consumed,0.23094284182645086
1897,1334,1362,EX_pyovd_kt_e,co-consumed,0.14715178131286644
1898,1334,1362,EX_ser__D_e,co-consumed,1.0472070829151136e-06
1899,1334,1362,EX_so4_e,co-consumed,0.000714846861850648
1900,1334,1362,EX_sucr_e,co-consumed,1.1734115608902361e-06
1901,1334,1362,EX_ttdcea_e,received,1.1848529099739494e-06
1902,1334,1362,EX_xyl__D_e,received,4.946353378364e-06
1903,1334,1362,EX_zn2_e,co-consumed,5.615344710858e-05
1904,1334,428,EX_23ccmp_e,co-consumed,1.111466059923738e-06
1905,1334,428,EX_4hbz_e,received,3.1029339769328424e-06
1906,1334,428,EX_5drib_e,co-consumed,1.094266174070958e-06
1907,1334,428,EX_acald_e,provided,1.3910553078204e-05
1908,1334,428,EX_arg__L_e,co-consumed,0.048709142823790734
1909,1334,428,EX_bz_e,co-consumed,1.7865418469408e-05
1910,1334,428,EX_ca2_e,co-consumed,0.000857122246351788
1911,1334,428,EX_cl_e,co-consumed,0.0008571222443617121
1912,1334,428,EX_cobalt2_e,co-consumed,1.6467286542104e-05
1913,1334,428,EX_crn_e,co-consumed,1.54505222552892e-06
1914,1334,428,EX_cu2_e,co-consumed,0.00011675306158352
1915,1334,428,EX_cys__L_e,co-consumed,1.6417133636868e-05
1916,1334,428,EX_fe2_e,co-consumed,0.000558087976688248
1917,1334,428,EX_fe3_e,co-consumed,0.6486753727289888
1918,1334,428,EX_fru_e,co-consumed,3.5201546298192365e-06
1919,1334,428,EX_fum_e,co-consumed,7.340124850028e-06
1920,1334,428,EX_glu__L_e,received,1.1049303377365651
1921,1334,428,EX_gly_asn__L_e,co-consumed,0.03969482547147877
1922,1334,428,EX_glyb_e,received,3.0062070934933072e-06
1923,1334,428,EX_glyc_e,provided,0.30919328737575397
1924,1334,428,EX_glygln_e,co-consumed,9.928382851668e-06
1925,1334,428,EX_gsn_e,received,9.09341179408e-06
1926,1334,428,EX_gthrd_e,co-consumed,1.1049346432734972
1927,1334,428,EX_h2o_e,received,0.7180680121171442
1928,1334,428,EX_h2s_e,co-consumed,0.025323340024847842
1929,1334,428,EX_h_e,co-consumed,2.925762879873482
1930,1334,428,EX_ile__L_e,co-consumed,0.05117711126327404
1931,1334,428,EX_k_e,co-consumed,0.03214299062013391
1932,1334,428,EX_lac__L_e,co-consumed,1.2966432248292e-05
1933,1334,428,EX_lys__L_e,provided,0.014959197007462179
1934,1334,428,EX_mal__D_e,co-consumed,2.00766577531597e-06
1935,1334,428,EX_malt_e,co-consumed,0.12687718610906978
1936,1334,428,EX_meoh_e,provided,1.262465355694e-05
1937,1334,428,EX_met_L_ala__L_e,provided,1.102632839113328e-06
1938,1334,428,EX_mg2_e,co-consumed,0.001428537112520644
1939,1334,428,EX_mn2_e,co-consumed,0.000113788950005952
1940,1334,428,EX_no2_e,received,3.146614500971756e-06
1941,1334,428,EX_no3_e,provided,4.632257708632e-06
1942,1334,428,EX_o2_e,co-consumed,3.9999987198027647
1943,1334,428,EX_orot_e,co-consumed,1.054586795302126e-06
1944,1334,428,EX_pheme_e,provided,1.8447716493991129e-06
1945,1334,428,EX_pi_e,co-consumed,0.23094284182645086
1946,1334,428,EX_pro__L_e,co-consumed,1.8088392271896e-05
1947,1334,428,EX_pyovd_kt_e,co-consumed,0.14715178131286644
1948,1334,428,EX_pyr_e,co-consumed,1.0588765581490132e-06
1949,1334,428,EX_ser__L_e,co-consumed,0.04006175930067089
1950,1334,428,EX_skm_e,co-consumed,2.2011069205485344e-06
1951,1334,428,EX_so4_e,co-consumed,0.000714846861850648
1952,1334,428,EX_stfrnA_e,co-consumed,0.25003050615837386
1953,1334,428,EX_stfrnB_e,co-consumed,0.25003194072286766
1954,1334,428,EX_sucr_e,co-consumed,1.1734115608902361e-06
1955,1334,428,EX_tyr__L_e,co-consumed,0.022745461235219366
1956,1334,428,EX_ura_e,co-consumed,6.6089514687280006e-06
1957,1334,428,EX_val__L_e,co-consumed,1.5507085065542625e-06
1958,1334,428,EX_zn2_e,co-consumed,5.615344710858e-05
1959,1334,796,EX_5drib_e,co-consumed,1.1181282395379794e-06
1960,1334,796,EX_R_3hdd5ea_e,received,4.5343912385508e-05
1961,1334,796,EX_acald_e,provided,1.3910553078204e-05
1962,1334,796,EX_arab__L_e,received,1.654971371702e-05
1963,1334,796,EX_arg__L_e,co-consumed,0.048709142823790734
1964,1334,796,EX_asp__L_e,co-consumed,3.7469737825e-05
1965,1334,796,EX_ca2_e,co-consumed,0.000857122246351788
1966,1334,796,EX_chtbs_e,co-consumed,1.0131307518151944e-06
1967,1334,796,EX_cit_e,co-consumed,4.433583429776e-06
1968,1334,796,EX_cl_e,co-consumed,0.0008571222443617121
1969,1334,796,EX_co_e,provided,8.6092586894236e-05
1970,1334,796,EX_cobalt2_e,co-consumed,1.6467286542104e-05
1971,1334,796,EX_crn_e,co-consumed,1.2686049071036765e-06
1972,1334,796,EX_cu2_e,co-consumed,0.00011675306158352
1973,1334,796,EX_cys__L_e,co-consumed,0.015133608119588873
1974,1334,796,EX_cytd_e,provided,1.068639374729452e-06
1975,1334,796,EX_fe2_e,co-consumed,0.0011111060504659161
1976,1334,796,EX_fe3_e,co-consumed,0.6486753727289888
1977,1334,796,EX_fru_e,co-consumed,3.5201546298192365e-06
1978,1334,796,EX_fum_e,co-consumed,1.402464149420218e-06
1979,1334,796,EX_glu__L_e,co-consumed,1.0949933958384e-05
1980,1334,796,EX_gly_asn__L_e,co-consumed,0.03969482547147877
1981,1334,796,EX_gly_phe_e,provided,1.1035442688953845e-06
1982,1334,796,EX_gly_tyr_e,provided,1.2215538765695253e-06
1983,1334,796,EX_glyald_e,received,1.432963316887922
1984,1334,796,EX_glyb_e,received,2.594924406784105e-06
1985,1334,796,EX_glyc_e,provided,3.999943505402411
1986,1334,796,EX_glyclt_e,received,0.000191735364001976
1987,1334,796,EX_glygln_e,co-consumed,9.928382851668e-06
1988,1334,796,EX_gthrd_e,received,1.022549994673938e-06
1989,1334,796,EX_gua_e,co-consumed,1.5290670267908979e-06
1990,1334,796,EX_h2o_e,co-consumed,0.09212013807371379
1991,1334,796,EX_h2s_e,received,0.025323340024847842
1992,1334,796,EX_h_e,co-consumed,2.925762879873482
1993,1334,796,EX_idon__L_e,co-consumed,2.145741366139653e-06
1994,1334,796,EX_ile__L_e,co-consumed,0.05117711126327404
1995,1334,796,EX_k_e,co-consumed,0.03214299062013391
1996,1334,796,EX_lac__L_e,co-consumed,4.6807353063448006e-05
1997,1334,796,EX_lys__L_e,provided,0.07346310068261863
1998,1334,796,EX_mal__L_e,co-consumed,2.0502112979033873
1999,1334,796,EX_malt_e,co-consumed,2.494262238732497e-06
2000,1334,796,EX_melib_e,provided,1.780416047533484e-06
2001,1334,796,EX_metglcur_e,co-consumed,2.1410157473078507e-06
2002,1334,796,EX_mg2_e,co-consumed,0.001428537112520644
2003,1334,796,EX_mn2_e,co-consumed,0.000113788950005952
2004,1334,796,EX_nh4_e,provided,0.3182330323511725
2005,1334,796,EX_no2_e,co-consumed,3.0454774855082078e-06
2006,1334,796,EX_no3_e,provided,2.644844711849059e-06
2007,1334,796,EX_no_e,received,2.44957983512456e-06
2008,1334,796,EX_o2_e,co-consumed,3.9999987198027647
2009,1334,796,EX_orn_e,co-consumed,0.03635530050723059
2010,1334,796,EX_orot_e,co-consumed,3.2479624682626995e-06
2011,1334,796,EX_oxa_e,provided,1.03913379559617e-06
2012,1334,796,EX_pheme_e,provided,1.8447716493991129e-06
2013,1334,796,EX_pi_e,co-consumed,0.20631423048401015
2014,1334,796,EX_pro__L_e,co-consumed,2.189886217352499e-06
2015,1334,796,EX_pyovd_kt_e,co-consumed,0.14715178131286644
2016,1334,796,EX_skm_e,co-consumed,2.2011069205485344e-06
2017,1334,796,EX_so4_e,co-consumed,0.000714846861850648
2018,1334,796,EX_stfrnA_e,co-consumed,0.24995386694182745
2019,1334,796,EX_stfrnB_e,co-consumed,0.24995924652564713
2020,1334,796,EX_sucr_e,co-consumed,1.1734115608902361e-06
2021,1334,796,EX_ttdcea_e,received,1.1144392893237989e-06
2022,1334,796,EX_ura_e,co-consumed,6.6089514687280006e-06
2023,1334,796,EX_urea_e,provided,1.7255394402715397e-06
2024,1334,796,EX_xyl__D_e,co-consumed,1.5526057273476669e-06
2025,1334,796,EX_zn2_e,co-consumed,5.615344710858e-05
2026,1334,1350,EX_4abut_e,co-consumed,0.03202651122768892
2027,1334,1350,EX_5drib_e,co-consumed,1.1181282395379794e-06
2028,1334,1350,EX_abt__L_e,provided,7.0818737130208e-05
2029,1334,1350,EX_acald_e,provided,1.3910553078204e-05
2030,1334,1350,EX_ala__D_e,co-consumed,2.3272097817775057e-06
2031,1334,1350,EX_ala__L_e,co-consumed,6.728362473716e-06
2032,1334,1350,EX_arab__L_e,co-consumed,7.263532600332e-05
2033,1334,1350,EX_arg__L_e,co-consumed,0.023897363693824395
2034,1334,1350,EX_asp__L_e,co-consumed,3.599890666444e-05
2035,1334,1350,EX_ca2_e,co-consumed,0.00041946957732654
2036,1334,1350,EX_cit_e,co-consumed,0.00042331714820501595
2037,1334,1350,EX_cl_e,co-consumed,0.00042014360267910404
2038,1334,1350,EX_cobalt2_e,co-consumed,8.07191998812e-06
2039,1334,1350,EX_creat_e,co-consumed,2.1509022575680326e-06
2040,1334,1350,EX_cu2_e,co-consumed,5.7229912715796006e-05
2041,1334,1350,EX_cys__L_e,co-consumed,8.566765968264e-06
2042,1334,1350,EX_fe2_e,co-consumed,1.69159433538e-05
2043,1334,1350,EX_fe3_e,co-consumed,0.6484726761485509
2044,1334,1350,EX_fru_e,co-consumed,3.5201546298192365e-06
2045,1334,1350,EX_fum_e,co-consumed,0.5561056406060808
2046,1334,1350,EX_glu__L_e,co-consumed,1.4369906348108001e-05
2047,1334,1350,EX_gly_asn__L_e,co-consumed,0.019457535759226076
2048,1334,1350,EX_gly_e,co-consumed,1.5719052485100003e-05
2049,1334,1350,EX_glyald_e,co-consumed,3.992154097363202
2050,1334,1350,EX_glyb_e,received,1.8357861344450721e-06
2051,1334,1350,EX_glyclt_e,co-consumed,1.2906129581605197e-06
2052,1334,1350,EX_glygln_e,co-consumed,9.928382851668e-06
2053,1334,1350,EX_gsn_e,received,6.703548635956001e-06
2054,1334,1350,EX_gua_e,co-consumed,6.191244381812e-06
2055,1334,1350,EX_h2o_e,co-consumed,0.7661927759858921
2056,1334,1350,EX_h2s_e,co-consumed,0.019854734696037626
2057,1334,1350,EX_h_e,co-consumed,0.3577072589383943
2058,1334,1350,EX_ile__L_e,co-consumed,0.01766943422800508
2059,1334,1350,EX_k_e,co-consumed,0.015755822782418553
2060,1334,1350,EX_lys__L_e,provided,0.028501595890347505
2061,1334,1350,EX_mal__L_e,received,2.4088760912171976
2062,1334,1350,EX_malt_e,co-consumed,1.9686316028180002e-05
2063,1334,1350,EX_metglcur_e,co-consumed,2.1410157473078507e-06
2064,1334,1350,EX_mg2_e,co-consumed,0.00070023916015524
2065,1334,1350,EX_mn2_e,co-consumed,5.5776865075072004e-05
2066,1334,1350,EX_no2_e,received,2.638880596149973e-06
2067,1334,1350,EX_no_e,co-consumed,1.152319854678674e-06
2068,1334,1350,EX_o2_e,co-consumed,3.9999987198027647
2069,1334,1350,EX_orn_e,co-consumed,0.017794791617603407
2070,1334,1350,EX_phe__L_e,provided,1.12992671552467e-06
2071,1334,1350,EX_pi_e,co-consumed,0.11326810073328115
2072,1334,1350,EX_pro__L_e,co-consumed,9.141975107824e-06
2073,1334,1350,EX_pyovd_kt_e,co-consumed,0.14714555064667953
2074,1334,1350,EX_ser__L_e,co-consumed,0.18766489304235293
2075,1334,1350,EX_skm_e,co-consumed,2.2011069205485344e-06
2076,1334,1350,EX_so4_e,co-consumed,0.00035068468569152004
2077,1334,1350,EX_stfrnA_e,co-consumed,0.25005332672930203
2078,1334,1350,EX_stfrnB_e,co-consumed,0.2500548665892997
2079,1334,1350,EX_sucr_e,co-consumed,1.1734115608902361e-06
2080,1334,1350,EX_thr__L_e,co-consumed,1.2967153376714422e-06
2081,1334,1350,EX_tnt_e,co-consumed,1.111377757371672e-06
2082,1334,1350,EX_tyr__L_e,co-consumed,0.011143041241336716
2083,1334,1350,EX_ura_e,co-consumed,6.6089514687280006e-06
2084,1334,1350,EX_xyl__D_e,co-consumed,4.946353378364e-06
2085,1334,1350,EX_zn2_e,co-consumed,2.75252471595e-05
2086,1334,262,EX_25dkglcn_e,co-consumed,1.1322600527646775e-06
2087,1334,262,EX_3amp_e,provided,1.0536797441352887e-06
2088,1334,262,EX_3cmp_e,co-consumed,2.08250017381173e-06
2089,1334,262,EX_4abut_e,received,1.2574707628690285e-06
2090,1334,262,EX_4hbz_e,received,1.2487363660604322e-06
2091,1334,262,EX_acald_e,provided,1.3910553078204e-05
2092,1334,262,EX_adn_e,provided,1.311025095928897e-06
2093,1334,262,EX_ala__D_e,co-consumed,2.3272097817775057e-06
2094,1334,262,EX_ala__L_e,co-consumed,6.728362473716e-06
2095,1334,262,EX_arg__L_e,co-consumed,0.048709142823790734
2096,1334,262,EX_asp__L_e,co-consumed,3.7469737825e-05
2097,1334,262,EX_bz_e,co-consumed,1.7865418469408e-05
2098,1334,262,EX_ca2_e,co-consumed,0.000857122246351788
2099,1334,262,EX_cgly_e,provided,3.868196571408384
2100,1334,262,EX_cl_e,co-consumed,0.0008571222443617121
2101,1334,262,EX_co_e,provided,0.000164343243576824
2102,1334,262,EX_cobalt2_e,co-consumed,1.6467286542104e-05
2103,1334,262,EX_cu2_e,co-consumed,0.00011675306158352
2104,1334,262,EX_cys__L_e,co-consumed,0.015133608119588873
2105,1334,262,EX_fe2_e,co-consumed,0.0011111060504659161
2106,1334,262,EX_fe3_e,co-consumed,0.183224435462562
2107,1334,262,EX_fru_e,co-consumed,3.5201546298192365e-06
2108,1334,262,EX_fum_e,co-consumed,4.941601362328e-06
2109,1334,262,EX_galct__D_e,received,1.289284843752625e-06
2110,1334,262,EX_glu__L_e,co-consumed,3.868204572310343
2111,1334,262,EX_glucan6_e,provided,1.1361141147958785e-06
2112,1334,262,EX_glutar_e,co-consumed,1.4579433844502665e-06
2113,1334,262,EX_gly_asn__L_e,co-consumed,0.03969482547147877
2114,1334,262,EX_glyald_e,co-consumed,0.034430850683120115
2115,1334,262,EX_glyb_e,co-consumed,2.2421264248789765e-06
2116,1334,262,EX_gsn_e,received,1.4268299342851121e-06
2117,1334,262,EX_gthrd_e,received,3.868195023462165
2118,1334,262,EX_gua_e,co-consumed,6.191244381812e-06
2119,1334,262,EX_h2o_e,co-consumed,3.9999167701144898
2120,1334,262,EX_h2s_e,received,0.025323340024847842
2121,1334,262,EX_h_e,co-consumed,2.925762879873482
2122,1334,262,EX_ile__L_e,co-consumed,0.05117711126327404
2123,1334,262,EX_istfrnA_e,provided,1.839109522814538e-06
2124,1334,262,EX_k_e,co-consumed,0.03214299062013391
2125,1334,262,EX_leu__L_e,co-consumed,0.07596593789274272
2126,1334,262,EX_lys__L_e,provided,0.15709530955800236
2127,1334,262,EX_mal__L_e,co-consumed,4.4906540177960005e-06
2128,1334,262,EX_melib_e,provided,1.780416047533484e-06
2129,1334,262,EX_mg2_e,co-consumed,0.001428537112520644
2130,1334,262,EX_mn2_e,co-consumed,0.000113788950005952
2131,1334,262,EX_nh4_e,provided,2.443462063118232
2132,1334,262,EX_no2_e,co-consumed,3.44105058712213e-06
2133,1334,262,EX_o2_e,co-consumed,3.9999987198027647
2134,1334,262,EX_orn_e,received,0.03635530050723059
2135,1334,262,EX_oxa_e,provided,1.03913379559617e-06
2136,1334,262,EX_pheme_e,provided,1.8447716493991129e-06
2137,1334,262,EX_pi_e,co-consumed,0.23094284182645086
2138,1334,262,EX_pro__L_e,co-consumed,3.0109571550809846e-06
2139,1334,262,EX_pyovd_kt_e,co-consumed,0.14715178131286644
2140,1334,262,EX_ser__L_e,co-consumed,0.27641860529647755
2141,1334,262,EX_so4_e,co-consumed,0.000714846861850648
2142,1334,262,EX_stfrnA_e,received,1.8250450647101148e-06
2143,1334,262,EX_sucr_e,co-consumed,1.1734115608902361e-06
2144,1334,262,EX_thr__L_e,received,1.2967153376714422e-06
2145,1334,262,EX_ttdcea_e,received,1.0384174123881619e-06
2146,1334,262,EX_tyr__L_e,co-consumed,0.022745461235219366
2147,1334,262,EX_ura_e,co-consumed,6.6089514687280006e-06
2148,1334,262,EX_val__L_e,co-consumed,1.5507085065542625e-06
2149,1334,262,EX_xyl__D_e,received,4.946353378364e-06
2150,1334,262,EX_xylan4_e,provided,1.1985820837704764e-06
2151,1334,262,EX_zn2_e,co-consumed,5.615344710858e-05
2152,1334,978,EX_4abut_e,co-consumed,3.5943271352135636e-06
2153,1334,978,EX_acald_e,provided,1.3910553078204e-05
2154,1334,978,EX_ala__L_e,co-consumed,6.728362473716e-06
2155,1334,978,EX_arab__L_e,co-consumed,3.6580648713012163e-06
2156,1334,978,EX_arg__L_e,co-consumed,0.04208959971207272
2157,1334,978,EX_aso4_e,co-consumed,1.0498047001653023e-06
2158,1334,978,EX_bz_e,co-consumed,1.2699205607756e-05
2159,1334,978,EX_ca2_e,co-consumed,0.000740660076840156
2160,1334,978,EX_cgly_e,provided,3.9415881835807527
2161,1334,978,EX_cit_e,received,2.018035862741988e-06
2162,1334,978,EX_cl_e,co-consumed,0.000740660351798576
2163,1334,978,EX_cobalt2_e,co-consumed,1.4229785444836001e-05
2164,1334,978,EX_cu2_e,co-consumed,0.000100889178803892
2165,1334,978,EX_cys__L_e,co-consumed,0.015133608119588873
2166,1334,978,EX_etha_e,received,1.8168360840398194e-06
2167,1334,978,EX_fe2_e,co-consumed,0.000934673023949464
2168,1334,978,EX_fe3_e,co-consumed,0.648655211014044
2169,1334,978,EX_fru_e,co-consumed,3.5201546298192365e-06
2170,1334,978,EX_fum_e,co-consumed,2.36904014326e-05
2171,1334,978,EX_glu__L_e,co-consumed,3.9415854302714286
2172,1334,978,EX_gly_e,co-consumed,1.3677425669733623e-06
2173,1334,978,EX_glyb_e,co-consumed,4.512327343484e-06
2174,1334,978,EX_glyc_e,provided,9.536076028756e-06
2175,1334,978,EX_glygln_e,co-consumed,9.928382851668e-06
2176,1334,978,EX_gsn_e,received,1.0435646066170313e-06
2177,1334,978,EX_gthrd_e,received,3.9415848587182705
2178,1334,978,EX_gua_e,co-consumed,6.191244381812e-06
2179,1334,978,EX_h2o_e,co-consumed,3.9998949426554065
2180,1334,978,EX_h2s_e,received,0.025323340024847842
2181,1334,978,EX_h_e,co-consumed,2.925762879873482
2182,1334,978,EX_hxan_e,co-consumed,9.392852548224001e-06
2183,1334,978,EX_ile__L_e,co-consumed,0.044244356837839664
2184,1334,978,EX_inost_e,co-consumed,2.567353302109513e-06
2185,1334,978,EX_k_e,co-consumed,0.027775545103340987
2186,1334,978,EX_lac__L_e,co-consumed,0.49643927873913646
2187,1334,978,EX_lys__L_e,provided,0.05024842538832355
2188,1334,978,EX_mal__D_e,co-consumed,1.3664365546903202e-06
2189,1334,978,EX_mal__L_e,co-consumed,6.3727652188548e-05
2190,1334,978,EX_melib_e,provided,1.6532535732003393e-06
2191,1334,978,EX_meoh_e,provided,5.2906699236372e-05
2192,1334,978,EX_mg2_e,co-consumed,0.0012344341075916881
2193,1334,978,EX_mn2_e,co-consumed,9.8327817423824e-05
2194,1334,978,EX_no3_e,provided,2.855288757362123e-06
2195,1334,978,EX_no_e,received,3.116123594598397e-06
2196,1334,978,EX_o2_e,co-consumed,3.9999987198027647
2197,1334,978,EX_orn_e,co-consumed,0.031437133397620935
2198,1334,978,EX_pi_e,co-consumed,0.19952278139777815
2199,1334,978,EX_pyovd_kt_e,co-consumed,0.14715178131286644
2200,1334,978,EX_pyr_e,co-consumed,1.2857988092784823e-06
2201,1334,978,EX_ser__L_e,co-consumed,0.00131938775049196
2202,1334,978,EX_so4_e,co-consumed,0.000617741727668236
2203,1334,978,EX_stfrnA_e,co-consumed,0.25012704275955455
