,focal,partner,reaction,class,flux
19816,868,1018,EX_pro__L_e,co-consumed,1.497483238049231e-05
19817,868,1018,EX_rib__D_e,co-consumed,1.066225153159092e-06
19818,868,1018,EX_s_e,co-consumed,0.22159304988002793
19819,868,1018,EX_salchs4_e,co-consumed,1.0958375001014653e-06
19820,868,1018,EX_skm_e,co-consumed,3.1197866642157055e-06
19821,868,1018,EX_so3_e,received,2.5217962697688582e-06
19822,868,1018,EX_so4_e,co-consumed,0.0011043716044083461
19823,868,1018,EX_stfrnA_e,received,1.4660824737578839e-06
19824,868,1018,EX_ump_e,received,1.594543848863077e-05
19825,868,1018,EX_ura_e,co-consumed,0.08414489416593354
19826,868,1018,EX_xmp_e,co-consumed,4.113618723546154e-06
19827,868,1018,EX_zn2_e,co-consumed,8.67470164433077e-05
19828,868,1432,EX_25dkglcn_e,co-consumed,1.4490704927537836e-06
19829,868,1432,EX_2m35mdntha_e,co-consumed,1.0400587622024478e-06
19830,868,1432,EX_35dnta_e,co-consumed,1.0404291832551912e-06
19831,868,1432,EX_3amp_e,provided,1.4316620770230782e-06
19832,868,1432,EX_3ump_e,co-consumed,1.3882933686464202e-06
19833,868,1432,EX_5drib_e,co-consumed,1.6082901604090674e-06
19834,868,1432,EX_acald_e,co-consumed,3.6599819102911884
19835,868,1432,EX_acmana_e,co-consumed,3.3961136119957553e-06
19836,868,1432,EX_acon_C_e,co-consumed,2.178267805474093e-06
19837,868,1432,EX_agm_e,co-consumed,2.028422961695121e-06
19838,868,1432,EX_alathr_e,co-consumed,1.0027490676454655e-06
19839,868,1432,EX_arg__L_e,co-consumed,0.0713859579960284
19840,868,1432,EX_balamd_e,co-consumed,3.5595968269038052e-06
19841,868,1432,EX_bz_e,co-consumed,1.1002836923300001e-05
19842,868,1432,EX_ca2_e,co-consumed,0.0012562027774159347
19843,868,1432,EX_carn_e,co-consumed,1.0449958446654023e-06
19844,868,1432,EX_cellb_e,co-consumed,3.865973075250385e-05
19845,868,1432,EX_cgly_e,provided,1.0417974881805492e-06
19846,868,1432,EX_cl_e,co-consumed,0.0012562028305948426
19847,868,1432,EX_cobalt2_e,co-consumed,2.4134539431638463e-05
19848,868,1432,EX_cu2_e,co-consumed,0.00017111388457023078
19849,868,1432,EX_cys__L_e,provided,1.2154422815131332e-06
19850,868,1432,EX_etoh_e,co-consumed,0.02776163914839557
19851,868,1432,EX_fe2_e,co-consumed,0.00105978456958365
19852,868,1432,EX_fe3_e,co-consumed,0.002284258016187677
19853,868,1432,EX_fe3pyovd_kt_e,co-consumed,6.664578006805385e-05
19854,868,1432,EX_frmd_e,co-consumed,2.65591616390667e-06
19855,868,1432,EX_fru_e,co-consumed,0.00013587683153131155
19856,868,1432,EX_g3pc_e,co-consumed,1.6133925492997587e-06
19857,868,1432,EX_g3pi_e,co-consumed,7.869434450153846e-06
19858,868,1432,EX_galt_e,co-consumed,1.1289200788486123e-06
19859,868,1432,EX_glc__D_e,co-consumed,0.00010728946498656154
19860,868,1432,EX_glu__L_e,received,1.2362255158666795e-06
19861,868,1432,EX_gly_asn__L_e,co-consumed,0.058178133136148044
19862,868,1432,EX_glyc_e,co-consumed,6.244854083587308e-05
19863,868,1432,EX_glygln_e,co-consumed,0.3238588754663172
19864,868,1432,EX_glyphe_e,co-consumed,1.093439116386369e-06
19865,868,1432,EX_gua_e,provided,2.109825423431154e-05
19866,868,1432,EX_h2o_e,provided,3.8395342980001894
19867,868,1432,EX_h_e,co-consumed,3.84615236274192
19868,868,1432,EX_hdca_e,co-consumed,4.6372433782415386e-05
19869,868,1432,EX_ile__L_e,co-consumed,0.07011714592338984
19870,868,1432,EX_indole_e,co-consumed,0.013719136346651686
19871,868,1432,EX_k_e,co-consumed,0.04710893155277643
19872,868,1432,EX_lnlc_e,co-consumed,2.9377284066955447e-06
19873,868,1432,EX_lys__L_e,co-consumed,1.84967594595981e-06
19874,868,1432,EX_mal__D_e,co-consumed,1.9369968046468957e-06
19875,868,1432,EX_malt_e,co-consumed,0.0768965793368139
19876,868,1432,EX_meoh_e,co-consumed,8.966567647192308e-06
19877,868,1432,EX_mg2_e,co-consumed,0.002093671202221973
19878,868,1432,EX_mn2_e,co-consumed,0.00016676966747253846
19879,868,1432,EX_nh4_e,co-consumed,0.05476279589025474
19880,868,1432,EX_no3_e,co-consumed,3.4089347052244282e-06
19881,868,1432,EX_o2_e,co-consumed,3.846155278750243
19882,868,1432,EX_ocdca_e,co-consumed,1.454347821838157e-06
19883,868,1432,EX_pheme_e,co-consumed,5.230686896248077e-05
19884,868,1432,EX_pi_e,co-consumed,0.23243397934837995
19885,868,1432,EX_pro__L_e,co-consumed,2.3097866457828533e-06
19886,868,1432,EX_ptrc_e,received,1.1129710896607234e-06
19887,868,1432,EX_rib__D_e,co-consumed,1.8725800833008233e-06
19888,868,1432,EX_salchs4_e,co-consumed,1.0958375001014653e-06
19889,868,1432,EX_skm_e,co-consumed,2.7050604690188073e-06
19890,868,1432,EX_so4_e,co-consumed,0.001046935763238104
19891,868,1432,EX_stfrnA_e,received,1.4660824737578839e-06
19892,868,1432,EX_tol_e,provided,2.5622690802410187e-06
19893,868,1432,EX_ump_e,co-consumed,1.594543848863077e-05
19894,868,1432,EX_ura_e,co-consumed,0.07994803933597694
19895,868,1432,EX_xyl__D_e,provided,1.3009529823876002e-06
19896,868,1432,EX_zn2_e,co-consumed,8.229877946184616e-05
19897,868,1056,EX_2m35mdntha_e,co-consumed,1.0419615926586545e-06
19898,868,1056,EX_35dnta_e,co-consumed,1.0420800454425346e-06
19899,868,1056,EX_3amp_e,provided,1.4316620770230782e-06
19900,868,1056,EX_5drib_e,co-consumed,1.5998085345371853e-06
19901,868,1056,EX_abt__D_e,co-consumed,2.5700754483547324e-06
19902,868,1056,EX_acald_e,co-consumed,0.017442317733049217
19903,868,1056,EX_acmana_e,co-consumed,1.8995706839899529e-06
19904,868,1056,EX_acon_C_e,co-consumed,0.0018758397011819925
19905,868,1056,EX_alathr_e,co-consumed,2.1835193491322288e-06
19906,868,1056,EX_alltn_e,co-consumed,2.050240377679773e-06
19907,868,1056,EX_arg__L_e,co-consumed,0.07461926134079981
19908,868,1056,EX_bz_e,co-consumed,2.5227711149996154e-05
19909,868,1056,EX_ca2_e,co-consumed,0.001313102379339623
19910,868,1056,EX_cl_e,co-consumed,0.0013131024106214887
19911,868,1056,EX_cobalt2_e,co-consumed,2.522771113954231e-05
19912,868,1056,EX_cu2_e,co-consumed,0.00017886447197941157
19913,868,1056,EX_etoh_e,co-consumed,0.02776163914839557
19914,868,1056,EX_fe2_e,co-consumed,0.0010335731853338
19915,868,1056,EX_fe3_e,co-consumed,0.002503687330940589
19916,868,1056,EX_frmd_e,co-consumed,3.0095077671310907e-06
19917,868,1056,EX_fru_e,co-consumed,0.00013587683153131155
19918,868,1056,EX_fum_e,co-consumed,1.1735542489773078e-05
19919,868,1056,EX_g3pc_e,co-consumed,1.0351153756004246e-06
19920,868,1056,EX_glc__D_e,co-consumed,0.00010728946498656154
19921,868,1056,EX_glu__L_e,co-consumed,1.3889508282172183e-06
19922,868,1056,EX_gly_asn__L_e,co-consumed,0.060814873396420416
19923,868,1056,EX_glyc_e,co-consumed,6.244854083587308e-05
19924,868,1056,EX_glygln_e,co-consumed,0.34221204477179673
19925,868,1056,EX_glyphe_e,co-consumed,1.093439116386369e-06
19926,868,1056,EX_h2s_e,provided,0.03880003142931945
19927,868,1056,EX_h_e,co-consumed,3.846155783035454
19928,868,1056,EX_ile__L_e,co-consumed,0.07328077071979944
19929,868,1056,EX_indole_e,co-consumed,0.014340173475190244
19930,868,1056,EX_k_e,co-consumed,0.049242726204583
19931,868,1056,EX_lnlc_e,co-consumed,1.074374154505277e-06
19932,868,1056,EX_lys__L_e,co-consumed,8.444201842715385e-06
19933,868,1056,EX_malt_e,co-consumed,0.13447750685998447
19934,868,1056,EX_meoh_e,co-consumed,8.03810070555e-06
19935,868,1056,EX_mg2_e,co-consumed,0.0021885039370552117
19936,868,1056,EX_mn2_e,co-consumed,0.0001743234839742923
19937,868,1056,EX_mnl_e,provided,1.561354371748189e-06
19938,868,1056,EX_nh4_e,co-consumed,0.9422166165516437
19939,868,1056,EX_no3_e,co-consumed,3.2115575910055784e-06
19940,868,1056,EX_o2_e,co-consumed,3.8461552772167695
19941,868,1056,EX_pheme_e,co-consumed,5.4885734843434624e-05
19942,868,1056,EX_pi_e,co-consumed,0.24562410759498926
19943,868,1056,EX_pro__L_e,co-consumed,0.00998410242466222
19944,868,1056,EX_s_e,co-consumed,0.19750616804725535
19945,868,1056,EX_salchs4_e,co-consumed,1.0958375001014653e-06
19946,868,1056,EX_skm_e,co-consumed,3.1197866642157055e-06
19947,868,1056,EX_so3_e,received,2.5217962697688582e-06
19948,868,1056,EX_so4_e,co-consumed,0.0011029959290986232
19949,868,1056,EX_stfrnA_e,received,1.4660824737578839e-06
19950,868,1056,EX_ura_e,co-consumed,0.08344490374059466
19951,868,1056,EX_zn2_e,co-consumed,8.602649498586155e-05
19952,868,1174,EX_25dkglcn_e,co-consumed,1.1282241545126061e-06
19953,868,1174,EX_2m35mdntha_e,co-consumed,1.0314642152024287e-06
19954,868,1174,EX_35dnta_e,co-consumed,1.031800544916974e-06
19955,868,1174,EX_3amp_e,provided,1.4316620770230782e-06
19956,868,1174,EX_5drib_e,co-consumed,1.6082901604090674e-06
19957,868,1174,EX_acald_e,co-consumed,0.0032332781544702196
19958,868,1174,EX_acmana_e,co-consumed,2.0978575828621935e-06
19959,868,1174,EX_acon_C_e,co-consumed,9.908325743257692e-06
19960,868,1174,EX_agm_e,co-consumed,1.1098742328365696e-06
19961,868,1174,EX_alathr_e,co-consumed,1.7961737938014212e-06
19962,868,1174,EX_arg__L_e,co-consumed,0.077920276852758
19963,868,1174,EX_ca2_e,co-consumed,0.0013711878668215384
19964,868,1174,EX_cellb_e,co-consumed,3.865973075250385e-05
19965,868,1174,EX_cl_e,co-consumed,0.0013711878798819538
19966,868,1174,EX_cobalt2_e,co-consumed,2.6343666989846155e-05
19967,868,1174,EX_cu2_e,co-consumed,0.0001867765989580154
19968,868,1174,EX_etoh_e,received,0.02776163914839557
19969,868,1174,EX_fe2_e,co-consumed,0.0012212653316427424
19970,868,1174,EX_fe3_e,co-consumed,0.00048826642658418465
19971,868,1174,EX_fe3pyovd_kt_e,received,7.950049652921539e-05
19972,868,1174,EX_frmd_e,co-consumed,2.8850192087984278e-06
19973,868,1174,EX_fru_e,co-consumed,0.00013587683153131155
19974,868,1174,EX_glc__D_e,co-consumed,6.258104006110769e-05
19975,868,1174,EX_glu__L_e,co-consumed,1.3889508282172183e-06
19976,868,1174,EX_gly_asn__L_e,co-consumed,0.06350306962917192
19977,868,1174,EX_glyc_e,received,6.244854083587308e-05
19978,868,1174,EX_glygln_e,co-consumed,0.35509654270251984
19979,868,1174,EX_gua_e,provided,2.109825423431154e-05
19980,868,1174,EX_h2s_e,provided,0.04170424580208236
19981,868,1174,EX_h_e,co-consumed,3.846155783035454
19982,868,1174,EX_ile__L_e,co-consumed,0.07653622192824473
19983,868,1174,EX_indole_e,received,0.014975086822650856
19984,868,1174,EX_k_e,co-consumed,0.05142099390749243
19985,868,1174,EX_lnlc_e,co-consumed,1.4323096329264531e-06
19986,868,1174,EX_lys__L_e,co-consumed,5.037906741069231e-06
19987,868,1174,EX_malt_e,co-consumed,0.23936242887551343
19988,868,1174,EX_meoh_e,co-consumed,6.003236997926923e-06
19989,868,1174,EX_mg2_e,co-consumed,0.00228531309526315
19990,868,1174,EX_mn2_e,co-consumed,0.00018203473889984233
19991,868,1174,EX_nh4_e,co-consumed,0.967498559983501
19992,868,1174,EX_o2_e,co-consumed,3.846155201615843
19993,868,1174,EX_phedca_e,co-consumed,1.1653579914698516e-06
19994,868,1174,EX_pheme_e,co-consumed,5.741817791453847e-05
19995,868,1174,EX_pi_e,co-consumed,0.2534600810610357
19996,868,1174,EX_pro__L_e,co-consumed,1.687068878634231e-05
19997,868,1174,EX_ptrc_e,co-consumed,1.9899476951818623e-06
19998,868,1174,EX_pyovd_kt_e,provided,7.954886104115384e-05
19999,868,1174,EX_s_e,co-consumed,0.02505310972700638
20000,868,1174,EX_salchs4_e,co-consumed,1.0958375001014653e-06
20001,868,1174,EX_skm_e,received,1.5575723272928506e-06
20002,868,1174,EX_so4_e,co-consumed,0.0011455883278281309
20003,868,1174,EX_stfrnA_e,co-consumed,1.4660824737578839e-06
20004,868,1174,EX_ura_e,co-consumed,0.08723445657127855
20005,868,1174,EX_zn2_e,co-consumed,8.983190443537692e-05
20006,868,352,EX_2m35mdntha_e,co-consumed,1.0419615926586545e-06
20007,868,352,EX_35dnta_e,co-consumed,1.0420800454425346e-06
20008,868,352,EX_3amp_e,provided,1.4316620770230782e-06
20009,868,352,EX_3mb_e,co-consumed,1.355640810497907e-06
20010,868,352,EX_5drib_e,co-consumed,1.6082901604090674e-06
20011,868,352,EX_abt__D_e,co-consumed,2.164403613223115e-06
20012,868,352,EX_acald_e,co-consumed,0.19710755978108507
20013,868,352,EX_acmana_e,co-consumed,6.7156302468423086e-06
20014,868,352,EX_acon_C_e,co-consumed,8.11760686153077e-06
20015,868,352,EX_alathr_e,co-consumed,1.682734933663118e-06
20016,868,352,EX_bz_e,co-consumed,2.2772653166034617e-05
20017,868,352,EX_ca2_e,co-consumed,0.0011885337011461963
20018,868,352,EX_cellb_e,co-consumed,3.865973075250385e-05
20019,868,352,EX_cl_e,co-consumed,0.001188533675734277
20020,868,352,EX_cobalt2_e,co-consumed,2.2834460515003845e-05
20021,868,352,EX_cu2_e,co-consumed,0.0001618963969365077
20022,868,352,EX_etoh_e,co-consumed,5.801419135313077e-05
20023,868,352,EX_fe2_e,co-consumed,0.001043529579382654
20024,868,352,EX_fe3_e,co-consumed,0.0021553982490292384
20025,868,352,EX_fe3pyovd_kt_e,co-consumed,5.3604117552123076e-05
20026,868,352,EX_fru_e,co-consumed,0.00013587683153131155
20027,868,352,EX_galctn__L_e,co-consumed,2.6475256835144664e-06
20028,868,352,EX_glc__D_e,co-consumed,8.981204692188462e-05
20029,868,352,EX_glu__L_e,received,1.1976094678330522e-06
20030,868,352,EX_gly_asn__L_e,co-consumed,0.0550453920160435
20031,868,352,EX_glyc_e,co-consumed,3.297271047928846e-05
20032,868,352,EX_glygln_e,co-consumed,0.17242676261315504
20033,868,352,EX_glyphe_e,co-consumed,1.093439116386369e-06
20034,868,352,EX_gua_e,provided,2.109825423431154e-05
20035,868,352,EX_h2s_e,provided,0.03511365336547856
20036,868,352,EX_h_e,co-consumed,3.846155783035454
20037,868,352,EX_ile__L_e,co-consumed,0.06634075597618884
20038,868,352,EX_indole_e,co-consumed,0.012979773201484439
20039,868,352,EX_k_e,co-consumed,0.044571268513053944
20040,868,352,EX_lnlc_e,co-consumed,1.8354620889131993e-06
20041,868,352,EX_lys__L_e,co-consumed,4.901748325284616e-06
20042,868,352,EX_malt_e,co-consumed,0.47668567120747063
20043,868,352,EX_meoh_e,co-consumed,7.582534573576923e-06
20044,868,352,EX_mg2_e,co-consumed,0.0019808894854417194
20045,868,352,EX_mn2_e,co-consumed,0.00015778609925218078
20046,868,352,EX_nh4_e,co-consumed,0.967498559983501
20047,868,352,EX_no3_e,co-consumed,3.4089347052244282e-06
20048,868,352,EX_o2_e,co-consumed,3.8461551889635275
20049,868,352,EX_oxa_e,co-consumed,1.5593797192582424e-06
20050,868,352,EX_pheme_e,co-consumed,4.870854398768462e-05
20051,868,352,EX_pi_e,co-consumed,0.21625573852250043
20052,868,352,EX_pro__L_e,co-consumed,1.489742769006923e-05
20053,868,352,EX_s_e,co-consumed,0.021092352415151637
20054,868,352,EX_salchs4_e,co-consumed,1.0958375001014653e-06
20055,868,352,EX_skm_e,co-consumed,3.1197866642157055e-06
20056,868,352,EX_so3_e,received,2.5217962697688582e-06
20057,868,352,EX_so4_e,co-consumed,0.0009895553688986385
20058,868,352,EX_stfrnA_e,received,1.4660824737578839e-06
20059,868,352,EX_ura_e,co-consumed,0.07551129554854702
20060,868,352,EX_zn2_e,co-consumed,7.786551035616538e-05
20061,1124,1334,EX_4abut_e,provided,6.090950056603847e-06
20062,1124,1334,EX_4hbz_e,provided,1.4975724989466303e-06
20063,1124,1334,EX_5drib_e,provided,1.523362132101233e-06
20064,1124,1334,EX_ala_L_asp__L_e,received,1.2297759212663898e-06
20065,1124,1334,EX_ala__L_e,co-consumed,1.6419624386509533e-06
20066,1124,1334,EX_ala_his_e,provided,1.5662333894155876e-06
20067,1124,1334,EX_ala_leu_e,received,1.3494910108523864e-06
20068,1124,1334,EX_alagly_e,received,1.3001280858074572e-06
20069,1124,1334,EX_arab__L_e,provided,3.170535359896923e-05
20070,1124,1334,EX_arg__L_e,co-consumed,0.015271467991430952
20071,1124,1334,EX_asp__L_e,co-consumed,0.017291000133299594
20072,1124,1334,EX_ca2_e,co-consumed,0.0002688229093003423
20073,1124,1334,EX_cit_e,co-consumed,4.4891999337000005e-06
20074,1124,1334,EX_cl_e,co-consumed,0.0002688228846470346
20075,1124,1334,EX_co_e,received,2.7962220547217913
20076,1124,1334,EX_cobalt2_e,co-consumed,5.164711189742308e-06
20077,1124,1334,EX_cu2_e,co-consumed,3.661776036386923e-05
20078,1124,1334,EX_cys__L_e,provided,2.571734937940724e-06
20079,1124,1334,EX_fe2_e,co-consumed,0.0007341745777988308
20080,1124,1334,EX_fe3_e,co-consumed,0.0001775160016819923
20081,1124,1334,EX_fum_e,co-consumed,0.011458552255504607
20082,1124,1334,EX_glc__D_e,co-consumed,6.245775941846154e-06
20083,1124,1334,EX_glu__L_e,co-consumed,2.601687918056154e-05
20084,1124,1334,EX_glutar_e,co-consumed,1.539051274869154e-06
20085,1124,1334,EX_gly_asn__L_e,co-consumed,0.05041316542276079
20086,1124,1334,EX_gly_asp__L_e,received,1.2597266193376679e-06
20087,1124,1334,EX_gly_leu_e,received,1.3592278913665509e-06
20088,1124,1334,EX_glyclt_e,provided,3.055832530546577e-06
20089,1124,1334,EX_gua_e,provided,0.05610848455375202
20090,1124,1334,EX_h2o_e,provided,0.2887627828766151
20091,1124,1334,EX_h2s_e,co-consumed,0.10705927726263272
20092,1124,1334,EX_h_e,co-consumed,1.0167945260993354
20093,1124,1334,EX_his__L_e,provided,1.6188041456824402e-06
20094,1124,1334,EX_ile__L_e,co-consumed,3.5981613529945235e-06
20095,1124,1334,EX_k_e,co-consumed,0.01008114315755277
20096,1124,1334,EX_leu__L_e,co-consumed,0.0009979451095111385
20097,1124,1334,EX_lys__L_e,received,0.01771047975846473
20098,1124,1334,EX_mal__L_e,co-consumed,0.8973123730218265
20099,1124,1334,EX_malt_e,co-consumed,1.5741307315004255e-06
20100,1124,1334,EX_mg2_e,co-consumed,0.00044803816695326154
20101,1124,1334,EX_mn2_e,co-consumed,3.568811341527693e-05
20102,1124,1334,EX_no2_e,provided,1.0951593454838462e-05
20103,1124,1334,EX_no3_e,received,1.26069620058e-05
20104,1124,1334,EX_no_e,provided,2.682894121336644e-06
20105,1124,1334,EX_o2_e,co-consumed,3.84615362881746
20106,1124,1334,EX_orn_e,provided,0.05100767057651908
20107,1124,1334,EX_pi_e,co-consumed,0.04978222415512743
20108,1124,1334,EX_pyovd_kt_e,co-consumed,0.0001607999223194808
20109,1124,1334,EX_ser__L_e,co-consumed,0.7612645670341396
20110,1124,1334,EX_so4_e,co-consumed,0.0002252122744502923
20111,1124,1334,EX_stfrnA_e,co-consumed,0.00015588496955040772
20112,1124,1334,EX_stfrnB_e,co-consumed,0.0001541345085138269
20113,1124,1334,EX_thr__L_e,provided,1.0310448995490894e-06
20114,1124,1334,EX_trp__L_e,provided,1.4474349788618577e-06
20115,1124,1334,EX_ura_e,co-consumed,0.017087366023885296
20116,1124,1334,EX_val__L_e,co-consumed,8.510756318326924e-06
20117,1124,1334,EX_zn2_e,co-consumed,1.761164497049231e-05
20118,1124,161,EX_2m35mdntha_e,co-consumed,1.1523198630774564e-06
20119,1124,161,EX_35dnta_e,co-consumed,1.152216875542634e-06
20120,1124,161,EX_3oxoadp_e,co-consumed,1.326374698343478e-06
20121,1124,161,EX_4abut_e,provided,6.090950056603847e-06
20122,1124,161,EX_4hba_e,received,6.122418566477692e-05
20123,1124,161,EX_5drib_e,provided,1.6254852161213198e-06
20124,1124,161,EX_LalaDglu_e,co-consumed,1.060519597595829e-06
20125,1124,161,EX_acald_e,provided,3.842691009127485
20126,1124,161,EX_acmana_e,co-consumed,0.0048833369458178
20127,1124,161,EX_ala_L_asp__L_e,received,1.0589099341028865e-06
20128,1124,161,EX_ala__L_e,co-consumed,1.6419624386509533e-06
20129,1124,161,EX_ala_leu_e,received,1.0703543903954616e-06
20130,1124,161,EX_alagly_e,received,1.041295404174397e-06
20131,1124,161,EX_arg__L_e,co-consumed,0.015271467991430952
20132,1124,161,EX_asp__L_e,received,1.1889579281872979e-06
20133,1124,161,EX_ca2_e,co-consumed,0.0002688229093003423
20134,1124,161,EX_cit_e,co-consumed,4.4891999337000005e-06
20135,1124,161,EX_cl_e,co-consumed,0.0002688228846470346
20136,1124,161,EX_co_e,received,2.7962220547217913
20137,1124,161,EX_cobalt2_e,co-consumed,5.164711189742308e-06
20138,1124,161,EX_cu2_e,co-consumed,3.661776036386923e-05
20139,1124,161,EX_cyan_e,co-consumed,1.0316303984799737e-06
20140,1124,161,EX_etoh_e,co-consumed,2.2246402517403796
20141,1124,161,EX_fe2_e,co-consumed,0.0007341745777988308
20142,1124,161,EX_fe3_e,co-consumed,0.0004995130709589693
20143,1124,161,EX_fe3pyovd_kt_e,provided,5.6245954038388466e-05
20144,1124,161,EX_fum_e,co-consumed,1.0277115689446918e-06
20145,1124,161,EX_glc__D_e,co-consumed,0.0007993902221425616
20146,1124,161,EX_glu__L_e,received,1.2439699748875525e-06
20147,1124,161,EX_gly_asn__L_e,co-consumed,0.06617553019451379
20148,1124,161,EX_gly_asp__L_e,received,1.0489810643493693e-06
20149,1124,161,EX_gly_glu__L_e,received,1.0424305725076733e-06
20150,1124,161,EX_gly_leu_e,received,1.0481057371332535e-06
20151,1124,161,EX_glyc_e,provided,0.0038845171883251694
20152,1124,161,EX_h2_e,received,1.5901060621163861e-06
20153,1124,161,EX_h2s_e,received,0.16122324698993357
20154,1124,161,EX_h_e,co-consumed,3.8461478862453418
20155,1124,161,EX_ile__L_e,co-consumed,0.015008108372536511
20156,1124,161,EX_indole_e,co-consumed,0.0029303773673284733
20157,1124,161,EX_istfrnA_e,provided,5.896014369809231e-05
20158,1124,161,EX_istfrnB_e,provided,6.083517118032308e-05
20159,1124,161,EX_k_e,co-consumed,0.01008114315755277
20160,1124,161,EX_lys__L_e,co-consumed,2.1925373776901084e-06
20161,1124,161,EX_mal__L_e,co-consumed,2.435283127911758e-06
20162,1124,161,EX_malt_e,co-consumed,1.5741307315004255e-06
20163,1124,161,EX_mg2_e,co-consumed,0.00044803816695326154
20164,1124,161,EX_mn2_e,co-consumed,3.568811341527693e-05
20165,1124,161,EX_no3_e,co-consumed,2.7314704992949143e-06
20166,1124,161,EX_o2_e,co-consumed,3.8461548498376685
20167,1124,161,EX_pheme_e,provided,1.4895059823653638e-06
20168,1124,161,EX_pi_e,co-consumed,0.04978222415512743
20169,1124,161,EX_ptrc_e,received,2.633065820167575e-06
20170,1124,161,EX_pyovd_kt_e,received,5.633805291204231e-05
20171,1124,161,EX_s_e,provided,0.236495140428062
20172,1124,161,EX_salchs2fe_e,co-consumed,6.200581568634616e-06
20173,1124,161,EX_so4_e,co-consumed,0.0002252122744502923
20174,1124,161,EX_stfrnA_e,received,5.896014369809231e-05
20175,1124,161,EX_stfrnB_e,received,6.083517118032308e-05
20176,1124,161,EX_ura_e,co-consumed,0.017087366023885296
20177,1124,161,EX_urea_e,co-consumed,1.2594265281849493e-06
20178,1124,161,EX_zn2_e,co-consumed,1.761164497049231e-05
20179,1124,163,EX_2m35mdntha_e,co-consumed,1.0262417597656227e-06
20180,1124,163,EX_35dnta_e,co-consumed,1.026597265182862e-06
20181,1124,163,EX_3oxoadp_e,co-consumed,1.1403339337911778e-06
20182,1124,163,EX_4abut_e,provided,6.090950056603847e-06
20183,1124,163,EX_4hba_e,received,5.1478661012357695e-05
20184,1124,163,EX_acald_e,provided,0.09829531369878969
20185,1124,163,EX_acglu_e,received,1.2809704997562843e-06
20186,1124,163,EX_ala__L_e,co-consumed,1.6419624386509533e-06
20187,1124,163,EX_arg__L_e,co-consumed,0.015271467991430952
20188,1124,163,EX_asp__L_e,received,1.1945928717933186e-06
20189,1124,163,EX_ca2_e,co-consumed,0.0002688229093003423
20190,1124,163,EX_cit_e,co-consumed,4.4891999337000005e-06
20191,1124,163,EX_cl_e,co-consumed,0.0002688228846470346
20192,1124,163,EX_co_e,co-consumed,9.60691638664077e-05
20193,1124,163,EX_cobalt2_e,co-consumed,5.164711189742308e-06
20194,1124,163,EX_cu2_e,co-consumed,3.661776036386923e-05
20195,1124,163,EX_cyan_e,co-consumed,1.0624379166541859e-06
20196,1124,163,EX_etoh_e,received,0.0006796060114887308
20197,1124,163,EX_fe2_e,co-consumed,0.0007341745777988308
20198,1124,163,EX_fe3_e,co-consumed,0.0004995130709589693
20199,1124,163,EX_fe3hox_un_e,co-consumed,2.6064479785089816e-06
20200,1124,163,EX_fe3pyovd_kt_e,provided,9.131650491718462e-05
20201,1124,163,EX_for_e,co-consumed,5.865087703973077e-06
20202,1124,163,EX_g3pg_e,provided,1.2054223978894851e-06
20203,1124,163,EX_glc__D_e,co-consumed,0.0007993902221425616
20204,1124,163,EX_glu__L_e,co-consumed,1.4390990979172195e-06
20205,1124,163,EX_glyc3p_e,provided,1.075332422746841e-06
20206,1124,163,EX_glyc_e,provided,0.0038845171883251694
20207,1124,163,EX_gua_e,provided,0.05602998569463174
20208,1124,163,EX_h2_e,received,1.5901060621163861e-06
20209,1124,163,EX_h2o_e,provided,0.2887627828766151
20210,1124,163,EX_h2s_e,co-consumed,0.05669442219344788
20211,1124,163,EX_h_e,co-consumed,3.8461478862453418
20212,1124,163,EX_his__L_e,provided,1.6188041456824402e-06
20213,1124,163,EX_ile__L_e,co-consumed,0.015008108372536511
20214,1124,163,EX_indole_e,co-consumed,0.0029303773673284733
20215,1124,163,EX_istfrnA_e,provided,9.37997257431e-05
20216,1124,163,EX_istfrnB_e,provided,9.568576336178847e-05
20217,1124,163,EX_k_e,co-consumed,0.01008114315755277
20218,1124,163,EX_leu__L_e,co-consumed,0.0009979451095111385
20219,1124,163,EX_lys__L_e,co-consumed,0.01771047975846473
20220,1124,163,EX_mg2_e,co-consumed,0.00044803816695326154
20221,1124,163,EX_mn2_e,co-consumed,3.568811341527693e-05
20222,1124,163,EX_no3_e,co-consumed,1.26069620058e-05
20223,1124,163,EX_o2_e,co-consumed,3.8461548498376685
20224,1124,163,EX_orn_e,provided,0.0509197168906
20225,1124,163,EX_pheme_e,provided,1.4895059823653638e-06
20226,1124,163,EX_pi_e,co-consumed,0.04978222415512743
20227,1124,163,EX_ptrc_e,co-consumed,6.215219156769231e-06
20228,1124,163,EX_pydxn_e,provided,3.4598311052201625e-06
20229,1124,163,EX_pyovd_kt_e,received,9.066118190544232e-05
20230,1124,163,EX_ser__L_e,co-consumed,0.16052527263996938
20231,1124,163,EX_sheme_e,provided,1.5664618993560047e-06
20232,1124,163,EX_so4_e,co-consumed,0.0002252122744502923
20233,1124,163,EX_stfrnA_e,received,9.379972574309617e-05
20234,1124,163,EX_stfrnB_e,received,9.568576336178847e-05
20235,1124,163,EX_thr__L_e,provided,1.0310448995490894e-06
20236,1124,163,EX_tyr__L_e,provided,1.4614478403301474e-06
20237,1124,163,EX_ura_e,received,0.006183550313298108
